univ_code,slug,name_cn,name_en,province,city,admin_type,category,level,education_level,current_rank,is_vocational,is_double_first_class,is_985,is_211,is_cooperative,is_private,is_independent_college
RC0201900,harbin-northern-vocational-institute-of-aviation,哈尔滨北方航空职业技术学院,Harbin Northern Vocational Institute Of Aviation,黑龙江,哈尔滨市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0202000,shanghai-institute-of-tourism,上海旅游高等专科学校,Shanghai Institute Of Tourism,上海,上海市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0202100,shanghai-donghai-vocational-and-technical-college,上海东海职业技术学院,Shanghai Donghai Vocational And Technical College,上海,上海市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0202200,shanghai-industrial-and-commercial-polytechnic,上海工商职业技术学院,Shanghai Industrial And Commercial Polytechnic,上海,上海市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0202300,shanghai-publishing-and-printing-college,上海出版印刷高等专科学校,Shanghai Publishing And Printing College,上海,上海市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0202400,shanghai-xingjian-college,上海行健职业学院,Shanghai Xingjian College,上海,上海市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0202500,shanghai-urban-construction-vocational-college,上海城建职业学院,Shanghai Urban Construction Vocational College,上海,上海市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0202600,shanghai-communications-polytechnic,上海交通职业技术学院,Shanghai Communications Polytechnic,上海,上海市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0202700,shanghai-maritime-academy,上海海事职业技术学院,Shanghai Maritime Academy,上海,上海市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0202800,shanghai-technical-institute-of-electronics-information,上海电子信息职业技术学院,Shanghai Technical Institute Of Electronics Information,上海,上海市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0202900,shanghai-aurora-college,上海震旦职业学院,Shanghai Aurora College,上海,上海市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0203000,shanghai-minyuan-vocational-college,上海民远职业技术学院,Shanghai Minyuan Vocational College,上海,上海市,民办高校,财经,专科,20,,true,false,false,false,false,true,false
RC0203100,shanghai-ouhua-college,上海欧华职业技术学院,Shanghai Ouhua College,上海,上海市,民办高校,,专科,20,,true,false,false,false,false,true,false
RC0203200,shanghai-si-po-polytechnic,上海思博职业技术学院,Shanghai SiPo Polytechnic,上海,上海市,民办高校,财经,专科,20,,true,false,false,false,false,true,false
RC0203300,shanghai-art-design-academy,上海工艺美术职业学院,Shanghai Art & Design Academy,上海,上海市,地方公办,文艺,专科,20,,true,false,false,false,false,false,false
RC0203400,shanghai-jiguang-polytechnic-college,上海济光职业技术学院,Shanghai Jiguang Polytechnic College,上海,上海市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0203500,shanghai-institute-of-commerce-foreign-languages,上海工商外国语职业学院,Shanghai Institute Of Commerce & Foreign Languages,上海,上海市,民办高校,师范,专科,20,,true,false,false,false,false,true,false
RC0203600,shanghai-vocational-college-of-science-and-technology,上海科学技术职业学院,Shanghai Vocational College Of Science And Technology,上海,上海市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0203700,shanghai-vocational-college-of-agriculture-and-forestry,上海农林职业技术学院,Shanghai Vocational College Of Agriculture And Forestry,上海,上海市,地方公办,农林,专科,20,,true,false,false,false,false,false,false
RC0203800,shanghai-bangde-college,上海邦德职业技术学院,Shanghai Bangde College,上海,上海市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0203900,shanghai-film-art-academy,上海电影艺术职业学院,Shanghai Film Art Academy,上海,上海市,民办高校,文艺,专科,20,,true,false,false,false,false,true,false
RC0204000,shanghai-zhonghua-college,上海中华职业技术学院,Shanghai Zhonghua College,上海,上海市,民办高校,,专科,20,,true,false,false,false,false,true,false
RC0204100,shanghai-vocational-college-of-trade-union,上海工会管理职业学院,Shanghai Vocational College Of Trade Union,上海,上海市,地方公办,,专科,20,,true,false,false,false,false,false,false
RC0204200,shanghai-civil-aviation-college,上海民航职业技术学院,Shanghai Civil Aviation College,上海,上海市,中央部属,理工,专科,20,,true,false,false,false,false,false,false
RC0204300,shanghai-nanhu-vocational-and-technical-college,上海南湖职业技术学院,Shanghai Nanhu Vocational And Technical College,上海,上海市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0204400,yancheng-kindergarten-teachers-college,盐城幼儿师范高等专科学校,Yancheng Kindergarten Teachers College,江苏,盐城市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0204500,suzhou-early-childhood-education-college,苏州幼儿师范高等专科学校,Suzhou Early Childhood Education College,江苏,苏州市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0204600,minda-polytechnic-institute,明达职业技术学院,Minda Polytechnic Institute,江苏,盐城市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0204900,jiangsu-college-of-engineering-and-technology,江苏工程职业技术学院,Jiangsu College Of Engineering And Technology,江苏,南通市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0205000,suzhou-art-design-technology-institute,苏州工艺美术职业技术学院,Suzhou Art&Design Technology Institute,江苏,苏州市,地方公办,文艺,专科,20,,true,false,false,false,false,false,false
RC0205100,lianyungang-technical-college,连云港职业技术学院,Lianyungang Technical College,江苏,连云港市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0205200,zhenjiang-college,镇江市高等专科学校,Zhenjiang College,江苏,镇江市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0205300,nantong-vocational-university,南通职业大学,Nantong Vocational University,江苏,南通市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0205500,shazhou-professional-institute-of-technology,沙洲职业工学院,Shazhou Professional Institute Of Technology,江苏,苏州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0205800,jiangsu-vocational-institute-of-commerce,江苏经贸职业技术学院,Jiangsu Vocational Institute Of Commerce,江苏,南京市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0205900,jiuzhou-polytechnic,九州职业技术学院,Jiuzhou Polytechnic,江苏,徐州市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0206000,silicon-lake-college,硅湖职业技术学院,Silicon Lake College,江苏,苏州市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0206100,taizhou-polytechinc-college,泰州职业技术学院,Taizhou Polytechinc College,江苏,泰州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0206300,jiangsu-union-technical-institute,江苏联合职业技术学院,Jiangsu Union Technical Institute,江苏,南京市,地方公办,,专科,20,,true,false,false,false,false,false,false
RC0206400,jiangsu-maritime-institute,江苏海事职业技术学院,Jiangsu Maritime Institute,江苏,南京市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0206500,yingtian-college,应天职业技术学院,Yingtian College,江苏,南京市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0206600,wuxi-vocational-college-of-science-and-technology,无锡科技职业学院,Wuxi Vocational College Of Science And Technology,江苏,无锡市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0206700,jiangsu-vocational-college-of-medicine,江苏医药职业学院,Jiangsu Vocational College Of Medicine,江苏,盐城市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0206900,nantong-college-of-science-and-technology,南通科技职业学院,Nantong College Of Science And Technology,江苏,南通市,地方公办,农林,专科,20,,true,false,false,false,false,false,false
RC0207000,suzhou-institute-of-trade-commerce,苏州经贸职业技术学院,Suzhou Institute Of Trade&Commerce,江苏,苏州市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0207100,suzhou-vocational-institute-of-industrial-technology,苏州工业职业技术学院,Suzhou Vocational Institute Of Industrial Technology,江苏,苏州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0207200,suzhou-top-institute-of-information-technology,苏州托普信息职业技术学院,Suzhou Top Institute Of Information Technology,江苏,苏州市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0207300,suzhou-vocational-health-college,苏州卫生职业技术学院,Suzhou Vocational Health College,江苏,苏州市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0207400,wuxi-vocational-institute-of-commerce,无锡商业职业技术学院,Wuxi Vocational Institute Of Commerce,江苏,无锡市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0207500,jiangsu-shipping-college,江苏航运职业技术学院,Jiangsu Shipping College,江苏,南通市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0207600,nanjing-communications-institute-of-technology,南京交通职业技术学院,Nanjing Communications Institute Of Technology,江苏,南京市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0207700,jiangsu-vocational-college-of-electronics-and-information-jsei,江苏电子信息职业学院,Jiangsu Vocational College Of Electronics And Information，Jsei,江苏,淮安市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0207800,jiangsu-agri-animal-husbandry-vocational-college,江苏农牧科技职业学院,Jiangsu Agri-Animal Husbandry Vocational College,江苏,泰州市,地方公办,农林,专科,20,,true,false,false,false,false,false,false
RC0207900,changzhou-vocational-institute-of-textile-and-garment,常州纺织服装职业技术学院,Changzhou Vocational Institute Of Textile And Garment,江苏,常州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0208000,suzhou-polytechnic-institute-of-agriculture,苏州农业职业技术学院,Suzhou Polytechnic Institute Of Agriculture,江苏,苏州市,地方公办,农林,专科,20,,true,false,false,false,false,false,false
RC0208100,suzhou-industrial-park-institute-of-vocational-technology,苏州工业园区职业技术学院,Suzhou Industrial Park Institute Of Vocational Technology,江苏,苏州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0208200,taihu-vocational-and-technical-college-of-originality,太湖创意职业技术学院,Taihu Vocational And Technical College Of Originality,江苏,无锡市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0208300,yanhuang-technological-college,炎黄职业技术学院,Yanhuang Technological College,江苏,淮安市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0208400,nanjing-polytechnic-institute,南京科技职业学院,Nanjing Polytechnic Institute,江苏,南京市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
